Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type
633,495,1/27/23 08:00,717,Purchase
634,948,1/27/23 09:00,188,Loan Payment
635,23,1/27/23 10:00,122,Purchase
636,105,1/27/23 11:00,766,Purchase
637,675,1/27/23 12:00,906,Investment
638,579,1/27/23 13:00,2878,Bill Payment
639,802,1/27/23 14:00,168,Investment
640,801,1/27/23 15:00,795,Purchase
641,558,1/27/23 16:00,1813,Purchase
642,593,1/27/23 17:00,1849,Loan Payment
643,941,1/27/23 18:00,3178,Purchase
644,659,1/27/23 19:00,2308,Purchase
645,222,1/27/23 20:00,4088,Purchase
646,855,1/27/23 21:00,1552,Bill Payment
647,15,1/27/23 22:00,4218,Investment
648,891,1/27/23 23:00,4364,Investment
649,633,1/28/23 00:00,2164,Bill Payment
650,78,1/28/23 01:00,584,Bill Payment
651,322,1/28/23 02:00,3048,Bill Payment
652,807,1/28/23 03:00,1391,Investment
653,241,1/28/23 04:00,1232,Investment
654,18,1/28/23 05:00,2484,Purchase
655,768,1/28/23 06:00,1511,Investment
656,454,1/28/23 07:00,868,Loan Payment
657,443,1/28/23 08:00,3584,Investment
658,928,1/28/23 09:00,3739,Bill Payment
659,277,1/28/23 10:00,2975,Investment
660,424,1/28/23 11:00,3201,Purchase
661,476,1/28/23 12:00,1606,Investment
662,27,1/28/23 13:00,1571,Bill Payment
663,514,1/28/23 14:00,2532,Loan Payment
664,865,1/28/23 15:00,2609,Bill Payment
665,464,1/28/23 16:00,2401,Loan Payment
666,807,1/28/23 17:00,2685,Purchase
667,982,1/28/23 18:00,2193,Purchase
668,824,1/28/23 19:00,286,Investment
669,363,1/28/23 20:00,3892,Purchase
670,383,1/28/23 21:00,3614,Purchase
671,751,1/28/23 22:00,2088,Bill Payment
672,525,1/28/23 23:00,4352,Bill Payment
673,382,1/29/23 00:00,4516,Investment
674,184,1/29/23 01:00,4087,Investment
675,194,1/29/23 02:00,4178,Investment
676,462,1/29/23 03:00,1130,Investment
678,230,1/29/23 05:00,2533,Investment
679,489,1/29/23 06:00,3380,Investment
680,28,1/29/23 07:00,4392,Purchase
681,832,1/29/23 08:00,1918,Investment
682,583,1/29/23 09:00,3530,Loan Payment
683,722,1/29/23 10:00,4317,Purchase
684,960,1/29/23 11:00,4506,Bill Payment
685,184,1/29/23 12:00,4760,Loan Payment
686,425,1/29/23 13:00,3115,Investment
687,375,1/29/23 14:00,507,Purchase
688,868,1/29/23 15:00,3597,Investment
689,41,1/29/23 16:00,4203,Purchase
690,484,1/29/23 17:00,2423,Investment
691,260,1/29/23 18:00,3810,Loan Payment
692,441,1/29/23 19:00,472,Bill Payment
693,926,1/29/23 20:00,2770,Loan Payment
694,856,1/29/23 21:00,3467,Loan Payment
695,84,1/29/23 22:00,282,Bill Payment
696,46,1/29/23 23:00,1160,Purchase
697,440,1/30/23 00:00,3399,Purchase
698,671,1/30/23 01:00,28,Bill Payment
699,856,1/30/23 02:00,1626,Investment
700,519,1/30/23 03:00,3188,Purchase
701,986,1/30/23 04:00,4091,Loan Payment
702,845,1/30/23 05:00,421,Bill Payment
703,438,1/30/23 06:00,751,Loan Payment
704,136,1/30/23 07:00,2681,Purchase
705,183,1/30/23 08:00,2789,Bill Payment
706,709,1/30/23 09:00,2634,Bill Payment
707,172,1/30/23 10:00,524,Purchase
708,909,1/30/23 11:00,216,Purchase
709,861,1/30/23 12:00,957,Bill Payment
710,788,1/30/23 13:00,2451,Investment
711,590,1/30/23 14:00,1838,Bill Payment
712,928,1/30/23 15:00,3608,Investment
713,956,1/30/23 16:00,2177,Loan Payment
714,690,1/30/23 17:00,1666,Investment
715,539,1/30/23 18:00,611,Investment
716,120,1/30/23 19:00,721,Purchase
717,281,1/30/23 20:00,1213,Bill Payment
718,308,1/30/23 21:00,1401,Loan Payment
719,708,1/30/23 22:00,2706,Bill Payment
720,277,1/30/23 23:00,3282,Investment
721,530,1/31/23 00:00,4935,Investment
722,295,1/31/23 01:00,3141,Investment
723,783,1/31/23 02:00,3740,Bill Payment
724,53,1/31/23 03:00,2676,Investment
725,806,1/31/23 04:00,559,Bill Payment
726,432,1/31/23 05:00,4751,Loan Payment
727,52,1/31/23 06:00,3992,Loan Payment
728,728,1/31/23 07:00,1254,Bill Payment
729,72,1/31/23 08:00,3896,Loan Payment
730,28,1/31/23 09:00,4022,Purchase
731,469,1/31/23 10:00,2559,Investment
732,912,1/31/23 11:00,3214,Investment
733,764,1/31/23 12:00,855,Investment
734,886,1/31/23 13:00,4555,Purchase
735,912,1/31/23 14:00,53,Investment
736,547,1/31/23 15:00,668,Bill Payment
737,401,1/31/23 16:00,4833,Investment
738,201,1/31/23 17:00,3940,Bill Payment
739,761,1/31/23 18:00,2877,Loan Payment
740,611,1/31/23 19:00,3657,Bill Payment
741,820,1/31/23 20:00,2792,Bill Payment
742,989,1/31/23 21:00,1701,Bill Payment
743,999,1/31/23 22:00,2235,Investment
744,466,1/31/23 23:00,3076,Purchase
745,652,2/1/23 00:00,1957,Purchase
746,595,2/1/23 01:00,1375,Bill Payment
747,560,2/1/23 02:00,3140,Investment
748,790,2/1/23 03:00,4543,Purchase
749,379,2/1/23 04:00,4531,Loan Payment
750,760,2/1/23 05:00,977,Loan Payment
751,895,2/1/23 06:00,1414,Investment
752,177,2/1/23 07:00,495,Loan Payment
753,52,2/1/23 08:00,1765,Loan Payment
754,79,2/1/23 09:00,3640,Loan Payment
755,385,2/1/23 10:00,2978,Purchase
756,834,2/1/23 11:00,1589,Loan Payment
757,576,2/1/23 12:00,2805,Bill Payment
758,8,2/1/23 13:00,60,Bill Payment
759,214,2/1/23 14:00,1669,Loan Payment
760,25,2/1/23 15:00,4310,Bill Payment
761,450,2/1/23 16:00,2797,Purchase
762,768,2/1/23 17:00,4638,Investment
763,755,2/1/23 18:00,2165,Bill Payment
764,969,2/1/23 19:00,4356,Loan Payment
765,457,2/1/23 20:00,4240,Investment
766,461,2/1/23 21:00,3171,Investment
767,198,2/1/23 22:00,1624,Loan Payment
768,94,2/1/23 23:00,2746,Bill Payment
769,719,2/2/23 00:00,416,Purchase
770,947,2/2/23 01:00,3389,Bill Payment
771,437,2/2/23 02:00,4207,Bill Payment
772,527,2/2/23 03:00,1394,Purchase
773,690,2/2/23 04:00,3705,Investment
774,967,2/2/23 05:00,4509,Purchase
775,378,2/2/23 06:00,4919,Purchase
776,587,2/2/23 07:00,2912,Loan Payment
777,104,2/2/23 08:00,1639,Loan Payment
778,806,2/2/23 09:00,3272,Bill Payment
779,680,2/2/23 10:00,1036,Loan Payment
780,962,2/2/23 11:00,2999,Purchase
781,627,2/2/23 12:00,2234,Purchase
782,39,2/2/23 13:00,2930,Loan Payment
783,458,2/2/23 14:00,4325,Loan Payment
784,364,2/2/23 15:00,4278,Loan Payment
785,785,2/2/23 16:00,2793,Purchase
786,135,2/2/23 17:00,1423,Investment
787,374,2/2/23 18:00,4607,Investment
788,232,2/2/23 19:00,3658,Loan Payment
789,39,2/2/23 20:00,2818,Bill Payment
790,964,2/2/23 21:00,3341,Bill Payment
791,803,2/2/23 22:00,2188,Investment
792,819,2/2/23 23:00,807,Loan Payment
793,47,2/3/23 00:00,2856,Purchase
794,36,2/3/23 01:00,939,Bill Payment
795,832,2/3/23 02:00,4828,Bill Payment
796,95,2/3/23 03:00,3101,Purchase
797,985,2/3/23 04:00,2272,Purchase
798,361,2/3/23 05:00,1343,Loan Payment
799,525,2/3/23 06:00,1284,Purchase
800,146,2/3/23 07:00,4593,Purchase
801,917,2/3/23 08:00,3490,Purchase
802,368,2/3/23 09:00,3352,Investment
803,65,2/3/23 10:00,1227,Purchase
804,228,2/3/23 11:00,1474,Bill Payment
805,754,2/3/23 12:00,4418,Loan Payment
806,520,2/3/23 13:00,4184,Loan Payment
807,816,2/3/23 14:00,4780,Loan Payment
808,853,2/3/23 15:00,23,Investment
809,555,2/3/23 16:00,2303,Bill Payment
810,756,2/3/23 17:00,2055,Purchase
811,181,2/3/23 18:00,1047,Bill Payment
812,501,2/3/23 19:00,4138,Loan Payment
813,597,2/3/23 20:00,1469,Purchase
814,155,2/3/23 21:00,266,Loan Payment
815,787,2/3/23 22:00,4139,Loan Payment
816,535,2/3/23 23:00,4083,Loan Payment
817,627,2/4/23 00:00,1293,Bill Payment
818,818,2/4/23 01:00,3497,Bill Payment
819,435,2/4/23 02:00,2194,Loan Payment
820,811,2/4/23 03:00,368,Loan Payment
821,99,2/4/23 04:00,3801,Purchase
822,616,2/4/23 05:00,4859,Loan Payment
823,372,2/4/23 06:00,3197,Loan Payment
824,563,2/4/23 07:00,4509,Loan Payment
825,362,2/4/23 08:00,1235,Loan Payment
826,112,2/4/23 09:00,2307,Bill Payment
827,453,2/4/23 10:00,287,Loan Payment
828,756,2/4/23 11:00,4217,Investment
829,169,2/4/23 12:00,1996,Loan Payment
830,584,2/4/23 13:00,3554,Bill Payment
831,139,2/4/23 14:00,2803,Investment
832,848,2/4/23 15:00,401,Investment
833,231,2/4/23 16:00,978,Loan Payment
834,239,2/4/23 17:00,2200,Loan Payment
835,984,2/4/23 18:00,2238,Bill Payment
836,253,2/4/23 19:00,2636,Investment
837,981,2/4/23 20:00,2855,Investment
838,436,2/4/23 21:00,4374,Bill Payment
839,919,2/4/23 22:00,3317,Loan Payment
840,561,2/4/23 23:00,2610,Purchase
841,422,2/5/23 00:00,2690,Purchase
842,303,2/5/23 01:00,4380,Investment
843,72,2/5/23 02:00,4848,Investment
844,263,2/5/23 03:00,95,Loan Payment
845,834,2/5/23 04:00,3144,Purchase
846,222,2/5/23 05:00,4509,Investment
847,77,2/5/23 06:00,2249,Loan Payment
848,62,2/5/23 07:00,3374,Purchase
849,471,2/5/23 08:00,2055,Bill Payment
850,157,2/5/23 09:00,1064,Investment
851,806,2/5/23 10:00,3411,Bill Payment
852,125,2/5/23 11:00,3739,Purchase
853,741,2/5/23 12:00,2679,Loan Payment
854,852,2/5/23 13:00,285,Loan Payment
855,161,2/5/23 14:00,4756,Purchase
856,541,2/5/23 15:00,4100,Bill Payment
857,626,2/5/23 16:00,1115,Loan Payment
858,591,2/5/23 17:00,4691,Investment
860,106,2/5/23 19:00,138,Bill Payment
861,131,2/5/23 20:00,4361,Investment
862,357,2/5/23 21:00,4336,Purchase
863,989,2/5/23 22:00,3578,Loan Payment
864,685,2/5/23 23:00,2412,Bill Payment
865,776,2/6/23 00:00,1657,Loan Payment
866,854,2/6/23 01:00,3566,Loan Payment
867,885,2/6/23 02:00,3901,Bill Payment
868,797,2/6/23 03:00,2203,Purchase
869,2,2/6/23 04:00,2057,Bill Payment
870,233,2/6/23 05:00,3114,Purchase
871,369,2/6/23 06:00,4365,Investment
872,251,2/6/23 07:00,2144,Purchase
873,946,2/6/23 08:00,852,Purchase
874,833,2/6/23 09:00,1981,Bill Payment
875,108,2/6/23 10:00,4370,Loan Payment
876,276,2/6/23 11:00,3913,Loan Payment
877,180,2/6/23 12:00,3623,Purchase
878,725,2/6/23 13:00,401,Purchase
879,293,2/6/23 14:00,2289,Bill Payment
881,795,2/6/23 16:00,4693,Bill Payment
882,175,2/6/23 17:00,2504,Investment
883,123,2/6/23 18:00,1162,Purchase
884,227,2/6/23 19:00,1304,Investment
885,902,2/6/23 20:00,475,Purchase
886,444,2/6/23 21:00,2185,Purchase
887,813,2/6/23 22:00,3255,Investment
888,428,2/6/23 23:00,497,Investment
889,83,2/7/23 00:00,2948,Bill Payment
890,765,2/7/23 01:00,2636,Bill Payment
892,632,2/7/23 03:00,4511,Purchase
893,65,2/7/23 04:00,1059,Bill Payment
894,281,2/7/23 05:00,4085,Purchase
895,795,2/7/23 06:00,4469,Loan Payment
896,391,2/7/23 07:00,1400,Bill Payment
897,428,2/7/23 08:00,1093,Bill Payment
898,618,2/7/23 09:00,4656,Bill Payment
899,925,2/7/23 10:00,1668,Loan Payment
900,991,2/7/23 11:00,4397,Investment
901,812,2/7/23 12:00,1827,Purchase
902,107,2/7/23 13:00,200,Loan Payment
903,548,2/7/23 14:00,470,Investment
904,659,2/7/23 15:00,2531,Bill Payment
905,262,2/7/23 16:00,3486,Investment
906,921,2/7/23 17:00,2715,Investment
907,159,2/7/23 18:00,4376,Investment
908,265,2/7/23 19:00,1167,Purchase
909,468,2/7/23 20:00,4276,Investment
910,202,2/7/23 21:00,37,Investment
911,933,2/7/23 22:00,4241,Investment
912,155,2/7/23 23:00,2982,Investment
913,13,2/8/23 00:00,3034,Loan Payment
914,297,2/8/23 01:00,4993,Loan Payment
915,896,2/8/23 02:00,1274,Investment
916,834,2/8/23 03:00,865,Investment
917,498,2/8/23 04:00,4035,Investment
918,597,2/8/23 05:00,1261,Bill Payment
919,993,2/8/23 06:00,4614,Investment
920,792,2/8/23 07:00,3880,Investment
921,245,2/8/23 08:00,1336,Loan Payment
922,300,2/8/23 09:00,1035,Loan Payment
923,362,2/8/23 10:00,371,Loan Payment
924,354,2/8/23 11:00,1228,Purchase
925,828,2/8/23 12:00,615,Bill Payment
926,521,2/8/23 13:00,1680,Investment
927,386,2/8/23 14:00,4821,Loan Payment
928,759,2/8/23 15:00,2307,Purchase
929,312,2/8/23 16:00,2204,Investment
930,414,2/8/23 17:00,4453,Investment
931,278,2/8/23 18:00,1287,Loan Payment
932,750,2/8/23 19:00,408,Investment
933,715,2/8/23 20:00,2182,Investment
934,759,2/8/23 21:00,2820,Investment
935,747,2/8/23 22:00,2662,Loan Payment
936,593,2/8/23 23:00,2949,Purchase
937,356,2/9/23 00:00,831,Investment
938,525,2/9/23 01:00,954,Purchase
939,839,2/9/23 02:00,3488,Investment
940,16,2/9/23 03:00,2789,Loan Payment
941,993,2/9/23 04:00,4439,Purchase
942,45,2/9/23 05:00,4460,Loan Payment
943,321,2/9/23 06:00,1206,Bill Payment
944,651,2/9/23 07:00,1222,Investment
945,326,2/9/23 08:00,833,Bill Payment
946,148,2/9/23 09:00,1906,Bill Payment
947,355,2/9/23 10:00,4273,Bill Payment
948,236,2/9/23 11:00,2425,Investment
949,703,2/9/23 12:00,545,Loan Payment
950,613,2/9/23 13:00,3020,Bill Payment
951,105,2/9/23 14:00,2637,Purchase
952,474,2/9/23 15:00,3787,Investment
953,762,2/9/23 16:00,959,Loan Payment
954,396,2/9/23 17:00,3518,Loan Payment
955,446,2/9/23 18:00,4312,Bill Payment
956,606,2/9/23 19:00,553,Investment
957,220,2/9/23 20:00,3910,Bill Payment
958,987,2/9/23 21:00,3763,Purchase
959,810,2/9/23 22:00,4234,Loan Payment
960,851,2/9/23 23:00,2092,Loan Payment
961,965,2/10/23 00:00,2876,Investment
962,442,2/10/23 01:00,2256,Loan Payment
963,645,2/10/23 02:00,1846,Investment
964,873,2/10/23 03:00,86,Bill Payment
965,667,2/10/23 04:00,378,Purchase
966,28,2/10/23 05:00,4631,Investment
967,794,2/10/23 06:00,358,Bill Payment
968,475,2/10/23 07:00,4611,Purchase
969,628,2/10/23 08:00,4748,Loan Payment
970,305,2/10/23 09:00,4343,Purchase
971,746,2/10/23 10:00,1465,Purchase
972,405,2/10/23 11:00,2195,Purchase
973,513,2/10/23 12:00,3821,Loan Payment
974,502,2/10/23 13:00,3282,Investment
975,348,2/10/23 14:00,3692,Investment
976,240,2/10/23 15:00,1856,Purchase
978,847,2/10/23 17:00,2995,Bill Payment
979,695,2/10/23 18:00,4460,Purchase
980,337,2/10/23 19:00,2635,Purchase
981,26,2/10/23 20:00,2904,Bill Payment
982,980,2/10/23 21:00,568,Purchase
983,409,2/10/23 22:00,2906,Purchase
984,77,2/10/23 23:00,1927,Investment
985,929,2/11/23 00:00,1264,Investment
986,217,2/11/23 01:00,1691,Purchase
987,328,2/11/23 02:00,1824,Purchase
988,837,2/11/23 03:00,672,Loan Payment
989,774,2/11/23 04:00,4126,Investment
990,23,2/11/23 05:00,3335,Purchase
991,756,2/11/23 06:00,1251,Loan Payment
992,670,2/11/23 07:00,3153,Loan Payment
993,718,2/11/23 08:00,3047,Loan Payment
994,310,2/11/23 09:00,171,Loan Payment
995,599,2/11/23 10:00,4235,Investment
996,267,2/11/23 11:00,1960,Loan Payment
997,415,2/11/23 12:00,4330,Investment
998,646,2/11/23 13:00,1791,Loan Payment
999,267,2/11/23 14:00,4685,Loan Payment
1000,333,2/11/23 15:00,1487,Bill Payment
1001,780,2/11/23 16:00,3040,Investment
1002,450,2/11/23 17:00,3996,Bill Payment
1003,565,2/11/23 18:00,116,Bill Payment
1004,611,2/11/23 19:00,2678,Loan Payment
1005,247,2/11/23 20:00,4945,Investment
1006,36,2/11/23 21:00,1174,Purchase
1007,401,2/11/23 22:00,1167,Loan Payment
1008,28,2/11/23 23:00,2256,Investment
1009,220,2/12/23 00:00,676,Bill Payment
1010,406,2/12/23 01:00,2136,Investment
1011,614,2/12/23 02:00,2951,Loan Payment
1012,775,2/12/23 03:00,521,Investment
1013,271,2/12/23 04:00,259,Bill Payment
1014,736,2/12/23 05:00,898,Investment
1015,651,2/12/23 06:00,1033,Investment
1016,792,2/12/23 07:00,4704,Bill Payment
1017,511,2/12/23 08:00,4858,Loan Payment
1018,963,2/12/23 09:00,609,Purchase
1019,286,2/12/23 10:00,3032,Bill Payment
1020,454,2/12/23 11:00,2540,Bill Payment
1021,762,2/12/23 12:00,2893,Loan Payment
1022,834,2/12/23 13:00,2074,Loan Payment
1023,317,2/12/23 14:00,1768,Investment
1024,590,2/12/23 15:00,3579,Bill Payment
1025,297,2/12/23 16:00,1252,Investment
1026,338,2/12/23 17:00,4339,Investment
1027,307,2/12/23 18:00,2305,Loan Payment
1028,428,2/12/23 19:00,1935,Loan Payment
1029,351,2/12/23 20:00,2072,Investment
1030,511,2/12/23 21:00,3405,Bill Payment
1031,525,2/12/23 22:00,450,Bill Payment
1032,858,2/12/23 23:00,2753,Investment
1033,492,2/13/23 00:00,16,Purchase
1034,908,2/13/23 01:00,1596,Purchase
1035,594,2/13/23 02:00,835,Loan Payment
1036,9,2/13/23 03:00,3834,Bill Payment
1037,497,2/13/23 04:00,1278,Investment
1038,725,2/13/23 05:00,3446,Investment
1039,560,2/13/23 06:00,3448,Bill Payment
1040,561,2/13/23 07:00,1320,Loan Payment
1041,821,2/13/23 08:00,4043,Loan Payment
1042,440,2/13/23 09:00,1637,Purchase
1043,552,2/13/23 10:00,1046,Bill Payment
1044,875,2/13/23 11:00,487,Bill Payment
1045,792,2/13/23 12:00,2688,Investment
1046,738,2/13/23 13:00,724,Bill Payment
1047,968,2/13/23 14:00,1686,Purchase
1048,108,2/13/23 15:00,2172,Bill Payment
1049,245,2/13/23 16:00,518,Investment
1050,255,2/13/23 17:00,391,Purchase
1051,33,2/13/23 18:00,1190,Investment
1052,23,2/13/23 19:00,1855,Bill Payment
1053,845,2/13/23 20:00,4380,Loan Payment
1054,566,2/13/23 21:00,1728,Bill Payment
1055,821,2/13/23 22:00,1110,Bill Payment
1056,49,2/13/23 23:00,1870,Investment
1057,462,2/14/23 00:00,2101,Loan Payment
1058,590,2/14/23 01:00,727,Bill Payment
1059,336,2/14/23 02:00,327,Purchase
1060,945,2/14/23 03:00,4639,Purchase
1061,358,2/14/23 04:00,1786,Investment
1062,122,2/14/23 05:00,2294,Investment
1063,444,2/14/23 06:00,1254,Loan Payment
1064,359,2/14/23 07:00,1343,Investment
1066,346,2/14/23 09:00,1210,Bill Payment
1067,193,2/14/23 10:00,1804,Purchase
1068,416,2/14/23 11:00,2711,Purchase
1069,377,2/14/23 12:00,1464,Purchase
1070,463,2/14/23 13:00,1943,Investment
1071,756,2/14/23 14:00,756,Investment
1072,661,2/14/23 15:00,850,Bill Payment
1073,146,2/14/23 16:00,2505,Investment
1074,478,2/14/23 17:00,1098,Loan Payment
1075,828,2/14/23 18:00,802,Purchase
1076,890,2/14/23 19:00,1277,Bill Payment
1077,653,2/14/23 20:00,1560,Loan Payment
1078,408,2/14/23 21:00,2700,Loan Payment
1079,286,2/14/23 22:00,302,Investment
1080,898,2/14/23 23:00,4032,Investment
1081,851,2/15/23 00:00,1414,Purchase
1082,111,2/15/23 01:00,1658,Bill Payment
1083,620,2/15/23 02:00,2826,Loan Payment
1084,879,2/15/23 03:00,3920,Investment
1085,793,2/15/23 04:00,2928,Investment
1086,50,2/15/23 05:00,1407,Bill Payment
1087,14,2/15/23 06:00,1703,Bill Payment
1088,134,2/15/23 07:00,1047,Investment
1089,588,2/15/23 08:00,3862,Investment
1090,596,2/15/23 09:00,1572,Purchase
1091,343,2/15/23 10:00,1122,Bill Payment
1092,670,2/15/23 11:00,1301,Loan Payment
1093,286,2/15/23 12:00,1171,Investment
1094,934,2/15/23 13:00,1039,Investment
1095,314,2/15/23 14:00,4347,Investment
1096,606,2/15/23 15:00,4267,Investment
1097,297,2/15/23 16:00,2749,Purchase
1098,606,2/15/23 17:00,988,Bill Payment
1099,569,2/15/23 18:00,527,Investment
1100,164,2/15/23 19:00,792,Bill Payment
1101,832,2/15/23 20:00,2841,Loan Payment
1102,497,2/15/23 21:00,4190,Loan Payment
1103,610,2/15/23 22:00,147,Loan Payment
1104,16,2/15/23 23:00,763,Loan Payment
1105,344,2/16/23 00:00,2963,Bill Payment
1106,78,2/16/23 01:00,4818,Loan Payment
1107,346,2/16/23 02:00,2465,Loan Payment
1108,72,2/16/23 03:00,2844,Investment
1109,270,2/16/23 04:00,589,Investment
1110,287,2/16/23 05:00,3265,Investment
1112,880,2/16/23 07:00,4659,Investment
1113,68,2/16/23 08:00,405,Loan Payment
1115,55,2/16/23 10:00,4915,Loan Payment
1116,980,2/16/23 11:00,2599,Bill Payment
1117,379,2/16/23 12:00,3044,Loan Payment
1118,974,2/16/23 13:00,179,Purchase
1119,168,2/16/23 14:00,2347,Investment
1120,409,2/16/23 15:00,3249,Loan Payment
1121,508,2/16/23 16:00,3425,Investment
1122,537,2/16/23 17:00,3578,Purchase
1123,643,2/16/23 18:00,3226,Purchase
1124,837,2/16/23 19:00,3494,Investment
1125,102,2/16/23 20:00,4845,Investment
1126,886,2/16/23 21:00,1851,Bill Payment
1127,794,2/16/23 22:00,3770,Investment
1128,808,2/16/23 23:00,4562,Investment
1129,806,2/17/23 00:00,3036,Bill Payment
1130,422,2/17/23 01:00,3975,Loan Payment
1131,964,2/17/23 02:00,1611,Bill Payment
1132,775,2/17/23 03:00,1156,Loan Payment
1133,478,2/17/23 04:00,4336,Loan Payment
1134,926,2/17/23 05:00,2694,Loan Payment
1135,120,2/17/23 06:00,121,Bill Payment
1136,915,2/17/23 07:00,602,Bill Payment
1137,743,2/17/23 08:00,2449,Purchase
1138,291,2/17/23 09:00,1248,Loan Payment
1139,488,2/17/23 10:00,2804,Bill Payment
1140,161,2/17/23 11:00,2424,Purchase
1141,673,2/17/23 12:00,2139,Loan Payment
1142,78,2/17/23 13:00,2863,Bill Payment
1143,38,2/17/23 14:00,2879,Bill Payment
1144,394,2/17/23 15:00,3608,Bill Payment
1145,441,2/17/23 16:00,3813,Investment
1146,540,2/17/23 17:00,1536,Purchase
1147,462,2/17/23 18:00,1979,Bill Payment
1148,612,2/17/23 19:00,961,Investment
1149,294,2/17/23 20:00,1512,Purchase
1150,400,2/17/23 21:00,4477,Purchase
1153,92,2/18/23 00:00,3996,Investment
1154,767,2/18/23 01:00,2364,Loan Payment
1155,609,2/18/23 02:00,235,Bill Payment
1156,6,2/18/23 03:00,3021,Investment
1157,681,2/18/23 04:00,4136,Purchase
1158,895,2/18/23 05:00,623,Purchase
1159,271,2/18/23 06:00,108,Loan Payment
1160,620,2/18/23 07:00,820,Loan Payment
1161,899,2/18/23 08:00,3347,Loan Payment
1162,811,2/18/23 09:00,2709,Loan Payment
1163,559,2/18/23 10:00,4919,Loan Payment
1164,99,2/18/23 11:00,1029,Bill Payment
1165,526,2/18/23 12:00,3035,Investment
1166,194,2/18/23 13:00,3538,Loan Payment
1167,157,2/18/23 14:00,3896,Loan Payment
1168,900,2/18/23 15:00,2989,Bill Payment
1169,666,2/18/23 16:00,3350,Investment
1170,115,2/18/23 17:00,806,Loan Payment
1172,770,2/18/23 19:00,3076,Investment
1173,657,2/18/23 20:00,3030,Bill Payment
1174,803,2/18/23 21:00,2690,Bill Payment
1175,522,2/18/23 22:00,4451,Loan Payment
1176,880,2/18/23 23:00,4829,Purchase
1177,214,2/19/23 00:00,2958,Bill Payment
1178,745,2/19/23 01:00,3741,Investment
1179,683,2/19/23 02:00,1111,Investment
1180,533,2/19/23 03:00,1047,Loan Payment
1181,15,2/19/23 04:00,4241,Loan Payment
1182,419,2/19/23 05:00,801,Loan Payment
1183,368,2/19/23 06:00,4184,Investment
1184,638,2/19/23 07:00,1788,Bill Payment
1185,853,2/19/23 08:00,4810,Purchase
1186,853,2/19/23 09:00,991,Bill Payment
1187,213,2/19/23 10:00,1275,Purchase
1188,700,2/19/23 11:00,753,Bill Payment
1189,684,2/19/23 12:00,2441,Loan Payment
1190,992,2/19/23 13:00,384,Investment
1191,759,2/19/23 14:00,1763,Purchase
1192,5,2/19/23 15:00,3907,Bill Payment
1193,231,2/19/23 16:00,2546,Investment
1194,201,2/19/23 17:00,2001,Purchase
1195,885,2/19/23 18:00,2938,Purchase
1196,402,2/19/23 19:00,3456,Investment
1197,149,2/19/23 20:00,601,Loan Payment
1198,584,2/19/23 21:00,4638,Investment
1200,226,2/19/23 23:00,2882,Bill Payment
1201,586,2/20/23 00:00,1186,Bill Payment
1202,819,2/20/23 01:00,1345,Investment
1203,169,2/20/23 02:00,4703,Loan Payment
1204,761,2/20/23 03:00,122,Bill Payment
1205,792,2/20/23 04:00,3782,Loan Payment
1206,1000,2/20/23 05:00,1855,Loan Payment
1207,152,2/20/23 06:00,1997,Loan Payment
1208,224,2/20/23 07:00,4839,Investment
1209,504,2/20/23 08:00,1995,Loan Payment
1210,737,2/20/23 09:00,3302,Investment
1211,550,2/20/23 10:00,3252,Bill Payment
