Transaction_ID,Customer_ID,Transaction_Date,Transaction_Amount,Transaction_Type_Bill_Payment,Transaction_Type_Investment,Transaction_Type_Loan_Payment,Transaction_Type_Purchase,,,,,
476,912,1/20/23 19:00,4668,0,0,1,0,,,,,
477,361,1/20/23 20:00,3366,0,1,0,0,,,,,
478,909,1/20/23 21:00,2426,0,0,0,1,,,,,
479,599,1/20/23 22:00,1944,1,0,0,0,,,,,
480,716,1/20/23 23:00,213,0,0,1,0,,,,,
481,219,1/21/23 00:00,78,1,0,0,0,,,,,
482,406,1/21/23 01:00,525,0,1,0,0,,,,,
483,992,1/21/23 02:00,3573,1,0,0,0,,,,,
484,753,1/21/23 03:00,4466,0,0,0,1,,,,,
485,923,1/21/23 04:00,1474,0,0,1,0,,,,,
486,832,1/21/23 05:00,1662,0,1,0,0,,,,,
487,770,1/21/23 06:00,716,0,0,0,1,,,,,
488,621,1/21/23 07:00,1635,0,0,1,0,,,,,
489,768,1/21/23 08:00,4762,0,1,0,0,,,,,
490,993,1/21/23 09:00,3795,0,1,0,0,,,,,
491,794,1/21/23 10:00,1355,0,1,0,0,,,,,
492,220,1/21/23 11:00,353,0,1,0,0,,,,,
493,595,1/21/23 12:00,3796,1,0,0,0,,,,,
494,107,1/21/23 13:00,545,1,0,0,0,,,,,
495,581,1/21/23 14:00,364,1,0,0,0,,,,,
496,609,1/21/23 15:00,3552,0,1,0,0,,,,,
498,286,1/21/23 17:00,1355,0,0,1,0,,,,,
499,749,1/21/23 18:00,3019,0,1,0,0,,,,,
500,8,1/21/23 19:00,536,0,0,1,0,,,,,
501,806,1/21/23 20:00,940,0,0,1,0,,,,,
502,189,1/21/23 21:00,2766,1,0,0,0,,,,,
503,81,1/21/23 22:00,2292,0,1,0,0,,,,,
504,108,1/21/23 23:00,1956,1,0,0,0,,,,,
505,321,1/22/23 00:00,3937,1,0,0,0,,,,,
506,579,1/22/23 01:00,2551,1,0,0,0,,,,,
507,686,1/22/23 02:00,1926,0,1,0,0,,,,,
508,346,1/22/23 03:00,3370,0,1,0,0,,,,,
509,863,1/22/23 04:00,1603,1,0,0,0,,,,,
510,328,1/22/23 05:00,2935,0,0,1,0,,,,,
511,555,1/22/23 06:00,3635,0,0,1,0,,,,,
512,699,1/22/23 07:00,1233,0,1,0,0,,,,,
513,302,1/22/23 08:00,1969,0,0,0,1,,,,,
514,200,1/22/23 09:00,975,1,0,0,0,,,,,
515,893,1/22/23 10:00,3688,1,0,0,0,,,,,
516,419,1/22/23 11:00,4322,0,0,0,1,,,,,
517,39,1/22/23 12:00,632,0,1,0,0,,,,,
518,732,1/22/23 13:00,4458,0,0,1,0,,,,,
519,307,1/22/23 14:00,4797,0,1,0,0,,,,,
520,4,1/22/23 15:00,4736,0,0,1,0,,,,,
521,633,1/22/23 16:00,2382,0,0,1,0,,,,,
522,848,1/22/23 17:00,2958,0,1,0,0,,,,,
523,77,1/22/23 18:00,3309,1,0,0,0,,,,,
524,468,1/22/23 19:00,1178,1,0,0,0,,,,,
525,179,1/22/23 20:00,4759,1,0,0,0,,,,,
526,645,1/22/23 21:00,401,0,0,1,0,,,,,
527,823,1/22/23 22:00,3819,1,0,0,0,,,,,
528,741,1/22/23 23:00,2417,0,0,1,0,,,,,
529,276,1/23/23 00:00,4874,1,0,0,0,,,,,
530,152,1/23/23 01:00,4902,0,1,0,0,,,,,
531,164,1/23/23 02:00,4270,0,0,0,1,,,,,
532,290,1/23/23 03:00,4838,0,0,1,0,,,,,
533,378,1/23/23 04:00,590,0,1,0,0,,,,,
534,621,1/23/23 05:00,830,0,0,1,0,,,,,
535,638,1/23/23 06:00,1257,0,0,1,0,,,,,
536,752,1/23/23 07:00,133,0,1,0,0,,,,,
537,310,1/23/23 08:00,4449,1,0,0,0,,,,,
538,930,1/23/23 09:00,1884,0,0,1,0,,,,,
539,979,1/23/23 10:00,533,0,0,0,1,,,,,
540,913,1/23/23 11:00,3133,0,0,0,1,,,,,
541,389,1/23/23 12:00,4234,0,1,0,0,,,,,
542,857,1/23/23 13:00,3208,0,0,0,1,,,,,
543,658,1/23/23 14:00,2795,0,1,0,0,,,,,
544,764,1/23/23 15:00,2128,0,1,0,0,,,,,
545,183,1/23/23 16:00,1220,0,0,1,0,,,,,
546,821,1/23/23 17:00,1036,0,1,0,0,,,,,
547,306,1/23/23 18:00,4127,0,1,0,0,,,,,
548,72,1/23/23 19:00,4271,1,0,0,0,,,,,
549,219,1/23/23 20:00,507,0,0,1,0,,,,,
550,719,1/23/23 21:00,4539,0,0,0,1,,,,,
551,173,1/23/23 22:00,2815,1,0,0,0,,,,,
552,653,1/23/23 23:00,4942,1,0,0,0,,,,,
553,272,1/24/23 00:00,1703,0,0,1,0,,,,,
554,726,1/24/23 01:00,4768,0,0,1,0,,,,,
555,468,1/24/23 02:00,734,1,0,0,0,,,,,
556,269,1/24/23 03:00,385,0,0,1,0,,,,,
557,20,1/24/23 04:00,4408,0,0,1,0,,,,,
558,578,1/24/23 05:00,2462,0,1,0,0,,,,,
559,995,1/24/23 06:00,3869,0,0,1,0,,,,,
560,815,1/24/23 07:00,1696,0,1,0,0,,,,,
561,503,1/24/23 08:00,4813,1,0,0,0,,,,,
562,147,1/24/23 09:00,266,1,0,0,0,,,,,
563,429,1/24/23 10:00,4504,0,0,0,1,,,,,
564,165,1/24/23 11:00,3610,0,0,1,0,,,,,
565,890,1/24/23 12:00,60,1,0,0,0,,,,,
566,310,1/24/23 13:00,604,0,1,0,0,,,,,
567,518,1/24/23 14:00,4923,1,0,0,0,,,,,
568,14,1/24/23 15:00,4741,0,0,1,0,,,,,
569,132,1/24/23 16:00,3883,0,0,0,1,,,,,
571,755,1/24/23 18:00,1082,1,0,0,0,,,,,
572,439,1/24/23 19:00,1486,0,0,0,1,,,,,
573,743,1/24/23 20:00,4880,0,0,1,0,,,,,
574,740,1/24/23 21:00,3030,0,0,1,0,,,,,
575,674,1/24/23 22:00,1674,0,0,0,1,,,,,
576,795,1/24/23 23:00,4502,0,1,0,0,,,,,
577,263,1/25/23 00:00,2740,0,0,0,1,,,,,
578,643,1/25/23 01:00,1405,0,0,0,1,,,,,
579,943,1/25/23 02:00,3907,1,0,0,0,,,,,
580,225,1/25/23 03:00,4634,0,1,0,0,,,,,
581,258,1/25/23 04:00,4790,0,0,0,1,,,,,
582,234,1/25/23 05:00,4055,1,0,0,0,,,,,
583,336,1/25/23 06:00,2670,1,0,0,0,,,,,
584,409,1/25/23 07:00,2243,1,0,0,0,,,,,
585,828,1/25/23 08:00,3332,0,0,1,0,,,,,
587,24,1/25/23 10:00,4228,1,0,0,0,,,,,
588,271,1/25/23 11:00,2111,0,0,1,0,,,,,
589,95,1/25/23 12:00,1316,0,0,1,0,,,,,
590,142,1/25/23 13:00,1647,1,0,0,0,,,,,
591,694,1/25/23 14:00,1150,0,0,0,1,,,,,
592,718,1/25/23 15:00,625,0,1,0,0,,,,,
593,902,1/25/23 16:00,4662,0,0,1,0,,,,,
594,974,1/25/23 17:00,4219,0,1,0,0,,,,,
595,81,1/25/23 18:00,1576,0,0,1,0,,,,,
596,274,1/25/23 19:00,986,1,0,0,0,,,,,
597,276,1/25/23 20:00,4806,0,0,1,0,,,,,
598,883,1/25/23 21:00,1326,1,0,0,0,,,,,
599,958,1/25/23 22:00,2349,0,1,0,0,,,,,
600,465,1/25/23 23:00,4366,0,0,0,1,,,,,
601,208,1/26/23 00:00,2106,1,0,0,0,,,,,
602,296,1/26/23 01:00,388,0,1,0,0,,,,,
603,39,1/26/23 02:00,3475,0,1,0,0,,,,,
604,948,1/26/23 03:00,2281,0,0,1,0,,,,,
605,288,1/26/23 04:00,1056,1,0,0,0,,,,,
606,124,1/26/23 05:00,1017,0,1,0,0,,,,,
607,876,1/26/23 06:00,119,0,0,0,1,,,,,
608,969,1/26/23 07:00,2781,0,0,1,0,,,,,
609,283,1/26/23 08:00,3893,0,0,1,0,,,,,
610,878,1/26/23 09:00,2610,0,1,0,0,,,,,
611,180,1/26/23 10:00,3253,1,0,0,0,,,,,
612,97,1/26/23 11:00,1015,0,0,1,0,,,,,
614,74,1/26/23 13:00,315,0,1,0,0,,,,,
615,447,1/26/23 14:00,968,0,1,0,0,,,,,
616,785,1/26/23 15:00,963,1,0,0,0,,,,,
617,497,1/26/23 16:00,2678,0,0,0,1,,,,,
618,561,1/26/23 17:00,3548,0,0,1,0,,,,,
619,484,1/26/23 18:00,2687,0,1,0,0,,,,,
620,849,1/26/23 19:00,1640,0,0,0,1,,,,,
621,722,1/26/23 20:00,1801,0,0,0,1,,,,,
622,116,1/26/23 21:00,2613,1,0,0,0,,,,,
623,535,1/26/23 22:00,1981,1,0,0,0,,,,,
624,98,1/26/23 23:00,76,1,0,0,0,,,,,
625,328,1/27/23 00:00,844,0,0,0,1,,,,,
626,909,1/27/23 01:00,215,0,0,1,0,,,,,
627,407,1/27/23 02:00,2843,1,0,0,0,,,,,
628,313,1/27/23 03:00,4260,0,0,1,0,,,,,
629,702,1/27/23 04:00,1724,1,0,0,0,,,,,
630,694,1/27/23 05:00,1542,0,0,0,1,,,,,
631,148,1/27/23 06:00,3155,0,0,1,0,,,,,
632,342,1/27/23 07:00,3130,0,0,1,0,,,,,
633,495,1/27/23 08:00,717,0,0,0,1,,,,,
634,948,1/27/23 09:00,188,0,0,1,0,,,,,
635,23,1/27/23 10:00,122,0,0,0,1,,,,,
636,105,1/27/23 11:00,766,0,0,0,1,,,,,
637,675,1/27/23 12:00,906,0,1,0,0,,,,,
638,579,1/27/23 13:00,2878,1,0,0,0,,,,,
639,802,1/27/23 14:00,168,0,1,0,0,,,,,
640,801,1/27/23 15:00,795,0,0,0,1,,,,,
641,558,1/27/23 16:00,1813,0,0,0,1,,,,,
642,593,1/27/23 17:00,1849,0,0,1,0,,,,,
643,941,1/27/23 18:00,3178,0,0,0,1,,,,,
644,659,1/27/23 19:00,2308,0,0,0,1,,,,,
645,222,1/27/23 20:00,4088,0,0,0,1,,,,,
646,855,1/27/23 21:00,1552,1,0,0,0,,,,,
647,15,1/27/23 22:00,4218,0,1,0,0,,,,,
648,891,1/27/23 23:00,4364,0,1,0,0,,,,,
649,633,1/28/23 00:00,2164,1,0,0,0,,,,,
650,78,1/28/23 01:00,584,1,0,0,0,,,,,
651,322,1/28/23 02:00,3048,1,0,0,0,,,,,
652,807,1/28/23 03:00,1391,0,1,0,0,,,,,
653,241,1/28/23 04:00,1232,0,1,0,0,,,,,
654,18,1/28/23 05:00,2484,0,0,0,1,,,,,
655,768,1/28/23 06:00,1511,0,1,0,0,,,,,
656,454,1/28/23 07:00,868,0,0,1,0,,,,,
657,443,1/28/23 08:00,3584,0,1,0,0,,,,,
658,928,1/28/23 09:00,3739,1,0,0,0,,,,,
659,277,1/28/23 10:00,2975,0,1,0,0,,,,,
660,424,1/28/23 11:00,3201,0,0,0,1,,,,,
661,476,1/28/23 12:00,1606,0,1,0,0,,,,,
662,27,1/28/23 13:00,1571,1,0,0,0,,,,,
663,514,1/28/23 14:00,2532,0,0,1,0,,,,,
664,865,1/28/23 15:00,2609,1,0,0,0,,,,,
665,464,1/28/23 16:00,2401,0,0,1,0,,,,,
666,807,1/28/23 17:00,2685,0,0,0,1,,,,,
667,982,1/28/23 18:00,2193,0,0,0,1,,,,,
668,824,1/28/23 19:00,286,0,1,0,0,,,,,
669,363,1/28/23 20:00,3892,0,0,0,1,,,,,
670,383,1/28/23 21:00,3614,0,0,0,1,,,,,
671,751,1/28/23 22:00,2088,1,0,0,0,,,,,
672,525,1/28/23 23:00,4352,1,0,0,0,,,,,
673,382,1/29/23 00:00,4516,0,1,0,0,,,,,
674,184,1/29/23 01:00,4087,0,1,0,0,,,,,
675,194,1/29/23 02:00,4178,0,1,0,0,,,,,
676,462,1/29/23 03:00,1130,0,1,0,0,,,,,
678,230,1/29/23 05:00,2533,0,1,0,0,,,,,
679,489,1/29/23 06:00,3380,0,1,0,0,,,,,
680,28,1/29/23 07:00,4392,0,0,0,1,,,,,
681,832,1/29/23 08:00,1918,0,1,0,0,,,,,
682,583,1/29/23 09:00,3530,0,0,1,0,,,,,
683,722,1/29/23 10:00,4317,0,0,0,1,,,,,
684,960,1/29/23 11:00,4506,1,0,0,0,,,,,
685,184,1/29/23 12:00,4760,0,0,1,0,,,,,
686,425,1/29/23 13:00,3115,0,1,0,0,,,,,
687,375,1/29/23 14:00,507,0,0,0,1,,,,,
688,868,1/29/23 15:00,3597,0,1,0,0,,,,,
689,41,1/29/23 16:00,4203,0,0,0,1,,,,,
690,484,1/29/23 17:00,2423,0,1,0,0,,,,,
691,260,1/29/23 18:00,3810,0,0,1,0,,,,,
692,441,1/29/23 19:00,472,1,0,0,0,,,,,
693,926,1/29/23 20:00,2770,0,0,1,0,,,,,
694,856,1/29/23 21:00,3467,0,0,1,0,,,,,
695,84,1/29/23 22:00,282,1,0,0,0,,,,,
696,46,1/29/23 23:00,1160,0,0,0,1,,,,,
697,440,1/30/23 00:00,3399,0,0,0,1,,,,,
698,671,1/30/23 01:00,28,1,0,0,0,,,,,
699,856,1/30/23 02:00,1626,0,1,0,0,,,,,
700,519,1/30/23 03:00,3188,0,0,0,1,,,,,
701,986,1/30/23 04:00,4091,0,0,1,0,,,,,
702,845,1/30/23 05:00,421,1,0,0,0,,,,,
703,438,1/30/23 06:00,751,0,0,1,0,,,,,
704,136,1/30/23 07:00,2681,0,0,0,1,,,,,
705,183,1/30/23 08:00,2789,1,0,0,0,,,,,
706,709,1/30/23 09:00,2634,1,0,0,0,,,,,
707,172,1/30/23 10:00,524,0,0,0,1,,,,,
708,909,1/30/23 11:00,216,0,0,0,1,,,,,
709,861,1/30/23 12:00,957,1,0,0,0,,,,,
710,788,1/30/23 13:00,2451,0,1,0,0,,,,,
711,590,1/30/23 14:00,1838,1,0,0,0,,,,,
712,928,1/30/23 15:00,3608,0,1,0,0,,,,,
713,956,1/30/23 16:00,2177,0,0,1,0,,,,,
714,690,1/30/23 17:00,1666,0,1,0,0,,,,,
715,539,1/30/23 18:00,611,0,1,0,0,,,,,
716,120,1/30/23 19:00,721,0,0,0,1,,,,,
717,281,1/30/23 20:00,1213,1,0,0,0,,,,,
718,308,1/30/23 21:00,1401,0,0,1,0,,,,,
719,708,1/30/23 22:00,2706,1,0,0,0,,,,,
720,277,1/30/23 23:00,3282,0,1,0,0,,,,,
721,530,1/31/23 00:00,4935,0,1,0,0,,,,,
722,295,1/31/23 01:00,3141,0,1,0,0,,,,,
723,783,1/31/23 02:00,3740,1,0,0,0,,,,,
724,53,1/31/23 03:00,2676,0,1,0,0,,,,,
725,806,1/31/23 04:00,559,1,0,0,0,,,,,
726,432,1/31/23 05:00,4751,0,0,1,0,,,,,
727,52,1/31/23 06:00,3992,0,0,1,0,,,,,
728,728,1/31/23 07:00,1254,1,0,0,0,,,,,
729,72,1/31/23 08:00,3896,0,0,1,0,,,,,
730,28,1/31/23 09:00,4022,0,0,0,1,,,,,
731,469,1/31/23 10:00,2559,0,1,0,0,,,,,
732,912,1/31/23 11:00,3214,0,1,0,0,,,,,
733,764,1/31/23 12:00,855,0,1,0,0,,,,,
734,886,1/31/23 13:00,4555,0,0,0,1,,,,,
735,912,1/31/23 14:00,53,0,1,0,0,,,,,
736,547,1/31/23 15:00,668,1,0,0,0,,,,,
737,401,1/31/23 16:00,4833,0,1,0,0,,,,,
738,201,1/31/23 17:00,3940,1,0,0,0,,,,,
739,761,1/31/23 18:00,2877,0,0,1,0,,,,,
740,611,1/31/23 19:00,3657,1,0,0,0,,,,,
741,820,1/31/23 20:00,2792,1,0,0,0,,,,,
742,989,1/31/23 21:00,1701,1,0,0,0,,,,,
743,999,1/31/23 22:00,2235,0,1,0,0,,,,,
744,466,1/31/23 23:00,3076,0,0,0,1,,,,,
745,652,2/1/23 00:00,1957,0,0,0,1,,,,,
746,595,2/1/23 01:00,1375,1,0,0,0,,,,,
747,560,2/1/23 02:00,3140,0,1,0,0,,,,,
748,790,2/1/23 03:00,4543,0,0,0,1,,,,,
749,379,2/1/23 04:00,4531,0,0,1,0,,,,,
750,760,2/1/23 05:00,977,0,0,1,0,,,,,
751,895,2/1/23 06:00,1414,0,1,0,0,,,,,
752,177,2/1/23 07:00,495,0,0,1,0,,,,,
753,52,2/1/23 08:00,1765,0,0,1,0,,,,,
754,79,2/1/23 09:00,3640,0,0,1,0,,,,,
755,385,2/1/23 10:00,2978,0,0,0,1,,,,,
756,834,2/1/23 11:00,1589,0,0,1,0,,,,,
757,576,2/1/23 12:00,2805,1,0,0,0,,,,,
758,8,2/1/23 13:00,60,1,0,0,0,,,,,
759,214,2/1/23 14:00,1669,0,0,1,0,,,,,
760,25,2/1/23 15:00,4310,1,0,0,0,,,,,
761,450,2/1/23 16:00,2797,0,0,0,1,,,,,
762,768,2/1/23 17:00,4638,0,1,0,0,,,,,
763,755,2/1/23 18:00,2165,1,0,0,0,,,,,
764,969,2/1/23 19:00,4356,0,0,1,0,,,,,
765,457,2/1/23 20:00,4240,0,1,0,0,,,,,
766,461,2/1/23 21:00,3171,0,1,0,0,,,,,
767,198,2/1/23 22:00,1624,0,0,1,0,,,,,
768,94,2/1/23 23:00,2746,1,0,0,0,,,,,
769,719,2/2/23 00:00,416,0,0,0,1,,,,,
770,947,2/2/23 01:00,3389,1,0,0,0,,,,,
771,437,2/2/23 02:00,4207,1,0,0,0,,,,,
772,527,2/2/23 03:00,1394,0,0,0,1,,,,,
773,690,2/2/23 04:00,3705,0,1,0,0,,,,,
774,967,2/2/23 05:00,4509,0,0,0,1,,,,,
775,378,2/2/23 06:00,4919,0,0,0,1,,,,,
776,587,2/2/23 07:00,2912,0,0,1,0,,,,,
777,104,2/2/23 08:00,1639,0,0,1,0,,,,,
778,806,2/2/23 09:00,3272,1,0,0,0,,,,,
779,680,2/2/23 10:00,1036,0,0,1,0,,,,,
780,962,2/2/23 11:00,2999,0,0,0,1,,,,,
781,627,2/2/23 12:00,2234,0,0,0,1,,,,,
782,39,2/2/23 13:00,2930,0,0,1,0,,,,,
783,458,2/2/23 14:00,4325,0,0,1,0,,,,,
784,364,2/2/23 15:00,4278,0,0,1,0,,,,,
785,785,2/2/23 16:00,2793,0,0,0,1,,,,,
786,135,2/2/23 17:00,1423,0,1,0,0,,,,,
787,374,2/2/23 18:00,4607,0,1,0,0,,,,,
788,232,2/2/23 19:00,3658,0,0,1,0,,,,,
789,39,2/2/23 20:00,2818,1,0,0,0,,,,,
790,964,2/2/23 21:00,3341,1,0,0,0,,,,,
791,803,2/2/23 22:00,2188,0,1,0,0,,,,,
792,819,2/2/23 23:00,807,0,0,1,0,,,,,
793,47,2/3/23 00:00,2856,0,0,0,1,,,,,
794,36,2/3/23 01:00,939,1,0,0,0,,,,,
795,832,2/3/23 02:00,4828,1,0,0,0,,,,,
796,95,2/3/23 03:00,3101,0,0,0,1,,,,,
797,985,2/3/23 04:00,2272,0,0,0,1,,,,,
798,361,2/3/23 05:00,1343,0,0,1,0,,,,,
799,525,2/3/23 06:00,1284,0,0,0,1,,,,,
800,146,2/3/23 07:00,4593,0,0,0,1,,,,,
801,917,2/3/23 08:00,3490,0,0,0,1,,,,,
802,368,2/3/23 09:00,3352,0,1,0,0,,,,,
803,65,2/3/23 10:00,1227,0,0,0,1,,,,,
804,228,2/3/23 11:00,1474,1,0,0,0,,,,,
805,754,2/3/23 12:00,4418,0,0,1,0,,,,,
806,520,2/3/23 13:00,4184,0,0,1,0,,,,,
807,816,2/3/23 14:00,4780,0,0,1,0,,,,,
808,853,2/3/23 15:00,23,0,1,0,0,,,,,
809,555,2/3/23 16:00,2303,1,0,0,0,,,,,
810,756,2/3/23 17:00,2055,0,0,0,1,,,,,
811,181,2/3/23 18:00,1047,1,0,0,0,,,,,
812,501,2/3/23 19:00,4138,0,0,1,0,,,,,
813,597,2/3/23 20:00,1469,0,0,0,1,,,,,
814,155,2/3/23 21:00,266,0,0,1,0,,,,,
815,787,2/3/23 22:00,4139,0,0,1,0,,,,,
816,535,2/3/23 23:00,4083,0,0,1,0,,,,,
817,627,2/4/23 00:00,1293,1,0,0,0,,,,,
818,818,2/4/23 01:00,3497,1,0,0,0,,,,,
819,435,2/4/23 02:00,2194,0,0,1,0,,,,,
820,811,2/4/23 03:00,368,0,0,1,0,,,,,
821,99,2/4/23 04:00,3801,0,0,0,1,,,,,
822,616,2/4/23 05:00,4859,0,0,1,0,,,,,
823,372,2/4/23 06:00,3197,0,0,1,0,,,,,
824,563,2/4/23 07:00,4509,0,0,1,0,,,,,
825,362,2/4/23 08:00,1235,0,0,1,0,,,,,
826,112,2/4/23 09:00,2307,1,0,0,0,,,,,
827,453,2/4/23 10:00,287,0,0,1,0,,,,,
828,756,2/4/23 11:00,4217,0,1,0,0,,,,,
829,169,2/4/23 12:00,1996,0,0,1,0,,,,,
830,584,2/4/23 13:00,3554,1,0,0,0,,,,,
831,139,2/4/23 14:00,2803,0,1,0,0,,,,,
832,848,2/4/23 15:00,401,0,1,0,0,,,,,
833,231,2/4/23 16:00,978,0,0,1,0,,,,,
834,239,2/4/23 17:00,2200,0,0,1,0,,,,,
835,984,2/4/23 18:00,2238,1,0,0,0,,,,,
836,253,2/4/23 19:00,2636,0,1,0,0,,,,,
837,981,2/4/23 20:00,2855,0,1,0,0,,,,,
838,436,2/4/23 21:00,4374,1,0,0,0,,,,,
839,919,2/4/23 22:00,3317,0,0,1,0,,,,,
840,561,2/4/23 23:00,2610,0,0,0,1,,,,,
841,422,2/5/23 00:00,2690,0,0,0,1,,,,,
842,303,2/5/23 01:00,4380,0,1,0,0,,,,,
843,72,2/5/23 02:00,4848,0,1,0,0,,,,,
844,263,2/5/23 03:00,95,0,0,1,0,,,,,
845,834,2/5/23 04:00,3144,0,0,0,1,,,,,
846,222,2/5/23 05:00,4509,0,1,0,0,,,,,
847,77,2/5/23 06:00,2249,0,0,1,0,,,,,
848,62,2/5/23 07:00,3374,0,0,0,1,,,,,
849,471,2/5/23 08:00,2055,1,0,0,0,,,,,
850,157,2/5/23 09:00,1064,0,1,0,0,,,,,
851,806,2/5/23 10:00,3411,1,0,0,0,,,,,
852,125,2/5/23 11:00,3739,0,0,0,1,,,,,
853,741,2/5/23 12:00,2679,0,0,1,0,,,,,
854,852,2/5/23 13:00,285,0,0,1,0,,,,,
855,161,2/5/23 14:00,4756,0,0,0,1,,,,,
856,541,2/5/23 15:00,4100,1,0,0,0,,,,,
857,626,2/5/23 16:00,1115,0,0,1,0,,,,,
858,591,2/5/23 17:00,4691,0,1,0,0,,,,,
860,106,2/5/23 19:00,138,1,0,0,0,,,,,
861,131,2/5/23 20:00,4361,0,1,0,0,,,,,
862,357,2/5/23 21:00,4336,0,0,0,1,,,,,
863,989,2/5/23 22:00,3578,0,0,1,0,,,,,
864,685,2/5/23 23:00,2412,1,0,0,0,,,,,
865,776,2/6/23 00:00,1657,0,0,1,0,,,,,
866,854,2/6/23 01:00,3566,0,0,1,0,,,,,
867,885,2/6/23 02:00,3901,1,0,0,0,,,,,
868,797,2/6/23 03:00,2203,0,0,0,1,,,,,
869,2,2/6/23 04:00,2057,1,0,0,0,,,,,
870,233,2/6/23 05:00,3114,0,0,0,1,,,,,
871,369,2/6/23 06:00,4365,0,1,0,0,,,,,
872,251,2/6/23 07:00,2144,0,0,0,1,,,,,
873,946,2/6/23 08:00,852,0,0,0,1,,,,,
874,833,2/6/23 09:00,1981,1,0,0,0,,,,,
875,108,2/6/23 10:00,4370,0,0,1,0,,,,,
876,276,2/6/23 11:00,3913,0,0,1,0,,,,,
877,180,2/6/23 12:00,3623,0,0,0,1,,,,,
878,725,2/6/23 13:00,401,0,0,0,1,,,,,
879,293,2/6/23 14:00,2289,1,0,0,0,,,,,
881,795,2/6/23 16:00,4693,1,0,0,0,,,,,
882,175,2/6/23 17:00,2504,0,1,0,0,,,,,
883,123,2/6/23 18:00,1162,0,0,0,1,,,,,
884,227,2/6/23 19:00,1304,0,1,0,0,,,,,
885,902,2/6/23 20:00,475,0,0,0,1,,,,,
886,444,2/6/23 21:00,2185,0,0,0,1,,,,,
887,813,2/6/23 22:00,3255,0,1,0,0,,,,,
888,428,2/6/23 23:00,497,0,1,0,0,,,,,
889,83,2/7/23 00:00,2948,1,0,0,0,,,,,
890,765,2/7/23 01:00,2636,1,0,0,0,,,,,
892,632,2/7/23 03:00,4511,0,0,0,1,,,,,
893,65,2/7/23 04:00,1059,1,0,0,0,,,,,
894,281,2/7/23 05:00,4085,0,0,0,1,,,,,
895,795,2/7/23 06:00,4469,0,0,1,0,,,,,
896,391,2/7/23 07:00,1400,1,0,0,0,,,,,
897,428,2/7/23 08:00,1093,1,0,0,0,,,,,
898,618,2/7/23 09:00,4656,1,0,0,0,,,,,
899,925,2/7/23 10:00,1668,0,0,1,0,,,,,
900,991,2/7/23 11:00,4397,0,1,0,0,,,,,
901,812,2/7/23 12:00,1827,0,0,0,1,,,,,
902,107,2/7/23 13:00,200,0,0,1,0,,,,,
903,548,2/7/23 14:00,470,0,1,0,0,,,,,
904,659,2/7/23 15:00,2531,1,0,0,0,,,,,
905,262,2/7/23 16:00,3486,0,1,0,0,,,,,
906,921,2/7/23 17:00,2715,0,1,0,0,,,,,
907,159,2/7/23 18:00,4376,0,1,0,0,,,,,
908,265,2/7/23 19:00,1167,0,0,0,1,,,,,
909,468,2/7/23 20:00,4276,0,1,0,0,,,,,
910,202,2/7/23 21:00,37,0,1,0,0,,,,,
911,933,2/7/23 22:00,4241,0,1,0,0,,,,,
912,155,2/7/23 23:00,2982,0,1,0,0,,,,,
913,13,2/8/23 00:00,3034,0,0,1,0,,,,,
914,297,2/8/23 01:00,4993,0,0,1,0,,,,,
915,896,2/8/23 02:00,1274,0,1,0,0,,,,,
916,834,2/8/23 03:00,865,0,1,0,0,,,,,
917,498,2/8/23 04:00,4035,0,1,0,0,,,,,
918,597,2/8/23 05:00,1261,1,0,0,0,,,,,
919,993,2/8/23 06:00,4614,0,1,0,0,,,,,
920,792,2/8/23 07:00,3880,0,1,0,0,,,,,
921,245,2/8/23 08:00,1336,0,0,1,0,,,,,
922,300,2/8/23 09:00,1035,0,0,1,0,,,,,
923,362,2/8/23 10:00,371,0,0,1,0,,,,,
924,354,2/8/23 11:00,1228,0,0,0,1,,,,,
925,828,2/8/23 12:00,615,1,0,0,0,,,,,
926,521,2/8/23 13:00,1680,0,1,0,0,,,,,
927,386,2/8/23 14:00,4821,0,0,1,0,,,,,
928,759,2/8/23 15:00,2307,0,0,0,1,,,,,
929,312,2/8/23 16:00,2204,0,1,0,0,,,,,
930,414,2/8/23 17:00,4453,0,1,0,0,,,,,
931,278,2/8/23 18:00,1287,0,0,1,0,,,,,
932,750,2/8/23 19:00,408,0,1,0,0,,,,,
933,715,2/8/23 20:00,2182,0,1,0,0,,,,,
934,759,2/8/23 21:00,2820,0,1,0,0,,,,,
935,747,2/8/23 22:00,2662,0,0,1,0,,,,,
936,593,2/8/23 23:00,2949,0,0,0,1,,,,,
937,356,2/9/23 00:00,831,0,1,0,0,,,,,
938,525,2/9/23 01:00,954,0,0,0,1,,,,,
939,839,2/9/23 02:00,3488,0,1,0,0,,,,,
940,16,2/9/23 03:00,2789,0,0,1,0,,,,,
941,993,2/9/23 04:00,4439,0,0,0,1,,,,,
942,45,2/9/23 05:00,4460,0,0,1,0,,,,,
943,321,2/9/23 06:00,1206,1,0,0,0,,,,,
944,651,2/9/23 07:00,1222,0,1,0,0,,,,,
945,326,2/9/23 08:00,833,1,0,0,0,,,,,
946,148,2/9/23 09:00,1906,1,0,0,0,,,,,
947,355,2/9/23 10:00,4273,1,0,0,0,,,,,
948,236,2/9/23 11:00,2425,0,1,0,0,,,,,
949,703,2/9/23 12:00,545,0,0,1,0,,,,,
